Attrition,Business Travel,Department,Education Field,Employee Number,Gender,Job Role,Marital Status,Over Time,Training Times Last Year,Age,Daily Rate,Distance From Home,Education,Employee Count,Environment Satisfaction,Hourly Rate,Job Involvement,Job Level,Job Satisfaction,Monthly Income,Monthly Rate,Num Companies Worked,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Standard Hours,Stock Option Level,Total Working Years,Work Life Balance,Years At Company,Years In Current Role,Years Since Last Promotion,Years With Curr Manager
1,Travel_Rarely,R&D,Medical,190,Female,Laboratory Technician,Single,0,2,32,1033,9,Bachelor's Degree,1,1,41,3,1,1,4200,10224,7,22,4,1,80,0,10,4,5,4,0,4
0,Travel_Rarely,R&D,Medical,192,Male,Research Scientist,Single,0,2,45,1316,29,Bachelor's Degree,1,3,83,3,1,4,3452,9752,5,13,3,2,80,0,9,2,6,5,0,3
0,Travel_Rarely,R&D,Technical Degree,193,Female,Research Scientist,Single,1,2,38,364,3,Doctoral Degree,1,4,32,3,2,3,4317,2302,3,20,4,2,80,0,19,3,3,2,2,2
0,Travel_Rarely,R&D,Life Sciences,194,Female,Research Scientist,Single,0,4,30,438,18,Bachelor's Degree,1,1,75,3,1,2,2632,23910,1,14,3,3,80,0,5,2,5,4,0,4
0,Travel_Frequently,Sales,Medical,195,Male,Sales Executive,Divorced,0,2,32,689,9,Associates Degree,1,4,35,1,2,4,4668,22812,0,17,3,4,80,3,9,4,8,7,0,7
0,Travel_Rarely,R&D,Technical Degree,197,Female,Research Scientist,Divorced,0,3,30,201,5,Bachelor's Degree,1,4,84,3,1,4,3204,10415,5,14,3,4,80,1,8,3,3,2,2,2
0,Travel_Rarely,R&D,Medical,198,Male,Laboratory Technician,Single,0,3,30,1427,2,High School,1,2,35,2,1,4,2720,11162,0,13,3,4,80,0,6,3,5,3,1,2
0,Travel_Frequently,R&D,Life Sciences,199,Male,Manager,Divorced,0,2,41,857,10,Bachelor's Degree,1,4,91,2,4,2,17181,12888,4,13,3,2,80,1,21,2,7,6,7,7
0,Travel_Rarely,R&D,Life Sciences,200,Male,Laboratory Technician,Married,0,2,41,933,9,Master's Degree,1,3,94,3,1,2,2238,6961,2,21,4,4,80,1,7,3,5,0,1,4
0,Travel_Rarely,R&D,Medical,201,Female,Laboratory Technician,Single,0,3,19,1181,3,High School,1,2,79,3,1,3,1483,16102,1,14,3,4,80,0,1,3,1,0,0,0
0,Travel_Frequently,R&D,Medical,202,Female,Research Scientist,Divorced,0,2,40,1395,26,Bachelor's Degree,1,2,54,3,2,3,5605,8504,1,11,3,1,80,1,20,3,20,7,2,13
0,Travel_Rarely,Sales,Marketing,204,Male,Sales Executive,Married,0,3,35,662,1,Doctoral Degree,1,3,94,3,3,3,7295,11439,1,13,3,1,80,2,10,3,10,8,0,6
0,Travel_Rarely,Sales,Marketing,205,Male,Sales Representative,Married,1,3,53,1436,6,Associates Degree,1,2,34,3,2,3,2306,16047,2,20,4,4,80,1,13,1,7,7,4,5
0,Travel_Rarely,R&D,Life Sciences,206,Male,Laboratory Technician,Divorced,0,2,45,194,9,Bachelor's Degree,1,2,60,3,2,2,2348,10901,8,18,3,3,80,1,20,1,17,9,0,15
0,Travel_Frequently,Sales,Marketing,207,Female,Sales Executive,Single,0,2,32,967,8,Bachelor's Degree,1,2,43,3,3,4,8998,15589,1,14,3,4,80,0,9,3,9,8,3,7
0,0n-Travel,R&D,Technical Degree,208,Male,Manufacturing Director,Married,0,1,29,1496,1,High School,1,4,41,3,2,4,4319,26283,1,13,3,1,80,1,10,3,10,7,0,9
0,Travel_Rarely,R&D,Medical,211,Male,Manufacturing Director,Married,0,2,51,1169,7,Master's Degree,1,2,34,2,2,3,6132,13983,2,17,3,3,80,0,10,3,1,0,0,0
0,Travel_Rarely,R&D,Medical,214,Female,Research Scientist,Married,1,3,58,1145,9,Bachelor's Degree,1,2,75,2,1,3,3346,11873,4,20,4,2,80,1,9,2,1,0,0,0
0,Travel_Rarely,Sales,Marketing,215,Male,Sales Executive,Married,0,2,40,630,4,Master's Degree,1,3,67,2,3,4,10855,8552,7,11,3,1,80,1,15,2,12,11,2,11
0,Travel_Frequently,Sales,Marketing,216,Female,Sales Representative,Married,0,3,34,303,2,Master's Degree,1,3,75,3,1,3,2231,11314,6,18,3,4,80,1,6,3,4,3,1,2
0,Travel_Rarely,R&D,Medical,217,Male,Research Scientist,Married,0,6,22,1256,19,High School,1,3,80,3,1,4,2323,11992,1,24,4,1,80,2,2,3,2,2,2,2
0,0n-Travel,R&D,Medical,218,Male,Research Scientist,Divorced,0,1,27,691,9,Bachelor's Degree,1,4,57,3,1,3,2024,5970,6,18,3,4,80,1,6,1,2,2,2,2
0,Travel_Rarely,R&D,Medical,221,Male,Research Scientist,Married,0,2,28,440,21,Bachelor's Degree,1,3,42,3,1,4,2713,6672,1,11,3,3,80,1,5,1,5,2,0,2
0,Travel_Rarely,R&D,Life Sciences,223,Male,Healthcare Representative,Divorced,1,2,57,334,24,Associates Degree,1,3,83,4,3,2,9439,23402,3,16,3,2,80,1,12,1,5,3,1,4
0,0n-Travel,R&D,Medical,224,Male,Research Scientist,Divorced,1,2,27,1450,3,Bachelor's Degree,1,3,79,2,1,3,2566,25326,1,15,3,4,80,1,1,2,1,1,0,1
0,Travel_Rarely,R&D,Life Sciences,226,Female,Manager,Single,0,5,50,1452,11,Bachelor's Degree,1,3,53,3,5,2,19926,17053,3,15,3,2,80,0,21,3,5,4,4,4
0,Travel_Rarely,R&D,Life Sciences,227,Male,Research Scientist,Divorced,0,2,41,465,14,Bachelor's Degree,1,1,56,3,1,2,2451,4609,4,12,3,1,80,1,13,3,9,8,1,8
0,Travel_Rarely,Sales,Life Sciences,228,Female,Sales Executive,Married,0,2,30,1339,5,Bachelor's Degree,1,2,41,3,3,2,9419,8053,2,12,3,3,80,1,12,3,10,9,7,4
0,Travel_Rarely,Sales,Life Sciences,230,Female,Sales Executive,Single,0,2,38,702,1,Master's Degree,1,1,59,2,2,2,8686,12930,4,22,4,3,80,0,12,4,8,3,0,7
0,Travel_Rarely,R&D,Life Sciences,231,Male,Research Scientist,Single,0,2,32,120,6,Doctoral Degree,1,3,43,3,1,2,3038,12430,3,20,4,1,80,0,8,3,5,4,1,4
0,Travel_Rarely,R&D,Technical Degree,233,Male,Research Scientist,Married,1,3,27,1157,17,Bachelor's Degree,1,3,51,3,1,4,3058,13364,0,16,3,4,80,1,6,2,5,2,1,1
1,Travel_Frequently,Sales,Technical Degree,235,Female,Sales Representative,Single,0,5,19,602,1,High School,1,3,100,1,1,4,2325,20989,0,21,4,1,80,0,1,4,0,0,0,0
0,Travel_Frequently,R&D,Medical,238,Male,Laboratory Technician,Single,0,3,36,1480,3,Associates Degree,1,4,30,3,1,3,2088,15062,4,12,3,3,80,0,13,2,8,7,7,2
0,0n-Travel,R&D,Medical,239,Male,Laboratory Technician,Divorced,0,4,30,111,9,Bachelor's Degree,1,3,66,3,2,1,3072,11012,1,11,3,3,80,2,12,3,12,9,6,10
0,Travel_Rarely,Sales,Life Sciences,240,Female,Sales Executive,Divorced,1,3,45,1268,4,Associates Degree,1,3,30,3,2,2,5006,6319,4,11,3,1,80,1,9,4,5,4,0,3
0,Travel_Rarely,R&D,Life Sciences,241,Female,Research Scientist,Divorced,1,3,56,713,8,Bachelor's Degree,1,3,67,3,1,2,4257,13939,4,18,3,3,80,1,19,3,2,2,2,2
0,Travel_Rarely,R&D,Life Sciences,242,Male,Research Scientist,Single,0,2,33,134,2,Bachelor's Degree,1,3,90,3,1,2,2500,10515,0,14,3,1,80,0,4,4,3,1,0,2
1,Travel_Rarely,R&D,Life Sciences,243,Male,Laboratory Technician,Single,0,3,19,303,2,Bachelor's Degree,1,2,47,2,1,2,1102,9241,1,22,4,3,80,0,1,2,1,0,1,0
0,Travel_Rarely,Sales,Marketing,244,Female,Sales Executive,Divorced,0,2,46,526,1,Associates Degree,1,2,92,3,3,1,10453,2137,1,25,4,3,80,3,24,3,24,13,15,7
0,Travel_Rarely,R&D,Life Sciences,245,Female,Laboratory Technician,Single,0,3,38,1380,9,Associates Degree,1,3,75,3,1,2,2288,6319,1,12,3,3,80,0,2,3,2,2,2,1
0,Travel_Rarely,R&D,Medical,246,Female,Research Scientist,Married,1,0,31,140,12,High School,1,3,95,3,1,4,3929,6984,8,23,4,3,80,1,7,3,4,2,0,2
0,Travel_Rarely,R&D,Medical,247,Female,Research Scientist,Single,0,3,34,629,27,Associates Degree,1,4,95,3,1,3,2311,5711,2,15,3,4,80,0,9,3,3,2,1,2
1,Travel_Rarely,Sales,Marketing,248,Female,Sales Representative,Single,1,5,41,1356,20,Associates Degree,1,2,70,3,1,3,3140,21728,1,22,4,4,80,0,4,2,4,3,0,2
0,Travel_Rarely,R&D,Medical,249,Male,Laboratory Technician,Married,0,2,50,328,1,Bachelor's Degree,1,3,86,2,1,3,3690,3425,2,15,3,4,80,1,5,2,3,2,0,2
0,Travel_Rarely,R&D,Medical,250,Female,Manufacturing Director,Divorced,0,3,53,1084,13,Associates Degree,1,4,57,4,2,3,4450,26250,1,11,3,3,80,2,5,3,4,2,1,3
0,Travel_Rarely,R&D,Medical,252,Female,Research Scientist,Married,0,5,33,931,14,Bachelor's Degree,1,4,72,3,1,3,2756,4673,1,13,3,4,80,1,8,3,8,7,1,6
0,Travel_Rarely,R&D,Medical,253,Female,Manager,Married,0,2,40,989,4,High School,1,4,46,3,5,3,19033,6499,1,14,3,2,80,1,21,3,20,8,9,9
0,Travel_Rarely,R&D,Medical,254,Male,Research Director,Single,0,3,55,692,14,Master's Degree,1,3,61,4,5,3,18722,13339,8,11,3,4,80,0,36,3,24,15,2,15
0,Travel_Frequently,R&D,Life Sciences,256,Male,Manufacturing Director,Married,0,2,34,1069,2,High School,1,4,45,2,2,2,9547,14074,1,17,3,3,80,0,10,2,10,9,1,9
0,Travel_Rarely,R&D,Medical,258,Female,Healthcare Representative,Single,0,6,51,313,3,Bachelor's Degree,1,4,98,3,4,3,13734,7192,3,18,3,3,80,0,21,3,7,7,1,0
0,Travel_Rarely,R&D,Life Sciences,259,Male,Manager,Married,0,5,52,699,1,Master's Degree,1,3,65,2,5,2,19999,5678,0,14,3,1,80,1,34,3,33,18,11,9
0,Travel_Rarely,R&D,Medical,260,Female,Research Scientist,Single,0,2,27,894,9,Bachelor's Degree,1,4,99,3,1,3,2279,11781,1,16,3,4,80,0,7,2,7,7,0,3
1,Travel_Rarely,R&D,Life Sciences,261,Male,Manufacturing Director,Married,1,1,35,556,23,Associates Degree,1,2,50,2,2,2,5916,15497,3,13,3,1,80,0,8,3,1,0,0,1
0,0n-Travel,R&D,Medical,262,Male,Research Scientist,Divorced,0,3,43,1344,7,Bachelor's Degree,1,4,37,4,1,4,2089,5228,4,14,3,4,80,3,7,4,5,4,2,2
0,0n-Travel,R&D,Medical,264,Male,Manager,Married,0,1,45,1195,2,Associates Degree,1,1,65,2,4,4,16792,20462,9,23,4,4,80,1,22,3,20,8,11,8
0,Travel_Rarely,R&D,Life Sciences,267,Male,Research Scientist,Married,1,3,37,290,21,Bachelor's Degree,1,2,65,4,1,2,3564,22977,1,12,3,1,80,1,8,2,8,7,1,7
0,Travel_Frequently,R&D,Medical,269,Female,Laboratory Technician,Single,0,5,35,138,2,Bachelor's Degree,1,2,37,3,2,3,4425,15986,5,11,3,4,80,0,10,3,6,2,1,2
0,0n-Travel,R&D,Medical,270,Female,Manufacturing Director,Divorced,0,5,42,926,21,Associates Degree,1,3,36,3,2,3,5265,16439,2,16,3,2,80,1,11,3,5,3,0,2
0,Travel_Rarely,R&D,Life Sciences,271,Male,Manufacturing Director,Married,0,3,38,1261,2,Master's Degree,1,4,88,3,2,2,6553,7259,9,14,3,2,80,0,14,3,1,0,0,0
0,Travel_Rarely,R&D,Technical Degree,273,Male,Manufacturing Director,Married,0,3,38,1084,29,Bachelor's Degree,1,4,54,3,2,4,6261,4185,3,18,3,1,80,1,9,1,7,7,1,7
0,Travel_Frequently,R&D,Technical Degree,274,Male,Manufacturing Director,Married,0,1,27,472,1,High School,1,3,60,2,2,4,4298,9679,5,19,3,3,80,1,6,3,2,2,2,0
0,0n-Travel,R&D,Life Sciences,275,Male,Manufacturing Director,Divorced,1,0,49,1002,18,Master's Degree,1,4,92,3,2,2,6804,23793,1,15,3,1,80,2,7,3,7,7,1,7
0,Travel_Frequently,R&D,Medical,277,Male,Research Scientist,Divorced,1,4,34,878,10,Master's Degree,1,4,43,3,1,3,3815,5972,1,17,3,4,80,1,5,4,5,3,2,0
0,Travel_Rarely,R&D,Medical,281,Male,Laboratory Technician,Married,1,2,40,905,19,Associates Degree,1,3,99,3,2,4,2741,16523,8,15,3,3,80,1,15,4,7,2,3,7
1,Travel_Rarely,R&D,Medical,282,Male,Healthcare Representative,Married,1,2,38,1180,29,High School,1,2,70,3,2,3,6673,11354,7,19,3,2,80,0,17,3,1,0,0,0
1,Travel_Rarely,Sales,Marketing,283,Female,Sales Executive,Married,0,3,29,121,27,Bachelor's Degree,1,2,35,3,3,4,7639,24525,1,22,4,4,80,3,10,2,10,4,1,9
0,Travel_Rarely,R&D,Life Sciences,284,Male,Research Scientist,Divorced,1,2,22,1136,5,Bachelor's Degree,1,4,60,4,1,2,2328,12392,1,16,3,1,80,1,4,2,4,2,2,2
0,Travel_Frequently,R&D,Medical,286,Female,Laboratory Technician,Single,0,2,36,635,18,High School,1,2,73,3,1,4,2153,7703,1,13,3,1,80,0,8,3,8,1,1,7
0,0n-Travel,R&D,Life Sciences,287,Male,Healthcare Representative,Married,0,5,40,1151,9,Doctoral Degree,1,4,63,2,2,2,4876,14242,9,14,3,4,80,1,5,1,3,2,0,2
0,Travel_Rarely,R&D,Medical,288,Male,Healthcare Representative,Divorced,0,3,46,644,1,Master's Degree,1,4,97,3,3,3,9396,12368,7,16,3,3,80,1,17,3,4,2,0,3
1,Travel_Rarely,Sales,Medical,291,Male,Sales Executive,Married,0,2,32,1045,4,Master's Degree,1,4,32,1,3,4,10400,25812,1,11,3,3,80,0,14,2,14,8,9,8
0,0n-Travel,R&D,Life Sciences,292,Male,Manufacturing Director,Single,0,2,30,829,1,High School,1,3,88,2,3,2,8474,20925,1,22,4,3,80,0,12,3,11,8,5,8
0,Travel_Frequently,Sales,Life Sciences,293,Female,Sales Executive,Single,0,2,27,1242,20,Bachelor's Degree,1,4,90,3,2,2,9981,12916,1,14,3,4,80,0,7,3,7,7,0,7
0,Travel_Rarely,R&D,Life Sciences,296,Male,Research Director,Married,0,5,51,1469,8,Master's Degree,1,2,81,2,3,2,12490,15736,5,16,3,4,80,2,16,1,10,9,4,7
1,Travel_Rarely,R&D,Technical Degree,297,Female,Research Scientist,Single,1,5,30,1005,3,Bachelor's Degree,1,4,88,3,1,4,2657,8556,5,11,3,3,80,0,8,3,5,2,0,4
0,Travel_Rarely,Sales,Life Sciences,298,Female,Manager,Single,1,3,41,896,6,Bachelor's Degree,1,4,75,3,3,2,13591,14674,3,18,3,3,80,0,16,3,1,0,0,0
1,Travel_Frequently,Sales,Marketing,299,Female,Sales Executive,Single,0,5,30,334,26,Master's Degree,1,3,52,2,2,3,6696,22967,5,15,3,3,80,0,9,2,6,3,0,1
1,Travel_Rarely,R&D,Technical Degree,300,Male,Research Scientist,Single,0,1,29,992,1,Bachelor's Degree,1,3,85,3,1,4,2058,19757,0,14,3,4,80,0,7,2,6,2,1,5
0,0n-Travel,Sales,Medical,302,Female,Sales Executive,Single,0,2,45,1052,6,Bachelor's Degree,1,4,57,2,3,4,8865,16840,6,12,3,4,80,0,23,3,19,7,12,8
0,Travel_Rarely,Sales,Marketing,303,Female,Sales Executive,Married,0,4,54,1147,3,Bachelor's Degree,1,4,52,3,2,1,5940,17011,2,14,3,4,80,1,16,3,6,2,0,5
0,Travel_Rarely,R&D,Life Sciences,304,Male,Laboratory Technician,Single,0,3,36,1396,5,Associates Degree,1,4,62,3,2,2,5914,9945,8,16,3,4,80,0,16,4,13,11,3,7
0,Travel_Rarely,R&D,Medical,305,Female,Research Scientist,Married,0,3,33,147,4,Master's Degree,1,3,47,2,1,3,2622,13248,6,21,4,4,80,0,7,3,3,2,1,1
0,Travel_Frequently,R&D,Other,306,Male,Research Director,Divorced,1,1,37,663,11,Bachelor's Degree,1,2,47,3,3,4,12185,10056,1,14,3,3,80,3,10,3,10,8,0,7
0,Travel_Rarely,Sales,Life Sciences,307,Male,Sales Executive,Divorced,0,6,38,119,3,Bachelor's Degree,1,1,76,3,3,2,10609,9647,0,12,3,3,80,2,17,2,16,10,5,13
0,0n-Travel,R&D,Medical,308,Male,Manufacturing Director,Married,0,2,31,979,1,Master's Degree,1,3,90,1,2,3,4345,4381,0,12,3,4,80,1,6,3,5,4,1,4
0,Travel_Rarely,R&D,Life Sciences,309,Male,Research Scientist,Married,0,6,59,142,3,Bachelor's Degree,1,3,70,2,1,2,2177,8456,3,17,3,1,80,1,7,3,1,0,0,0
0,Travel_Frequently,Sales,Marketing,311,Male,Sales Representative,Divorced,0,2,37,319,4,Master's Degree,1,1,41,3,1,1,2793,2539,4,17,3,3,80,1,13,3,9,8,5,8
0,Travel_Frequently,Sales,Medical,312,Female,Sales Executive,Married,0,5,29,1413,1,High School,1,2,42,3,3,4,7918,6599,1,14,3,4,80,1,11,3,11,10,4,1
0,Travel_Frequently,Sales,Marketing,314,Female,Sales Executive,Single,0,3,35,944,1,Bachelor's Degree,1,3,92,3,3,1,8789,9096,1,14,3,1,80,0,10,4,10,7,0,8
1,Travel_Rarely,R&D,Medical,315,Male,Research Scientist,Single,1,3,29,896,18,High School,1,3,86,2,1,4,2389,14961,1,13,3,3,80,0,4,2,4,3,0,1
0,Travel_Rarely,R&D,Life Sciences,316,Female,Laboratory Technician,Single,0,3,52,1323,2,Bachelor's Degree,1,3,89,2,1,2,3212,3300,7,15,3,2,80,0,6,2,2,2,2,2
0,Travel_Rarely,R&D,Technical Degree,319,Male,Manager,Married,0,3,42,532,4,Associates Degree,1,3,58,3,5,4,19232,4933,1,11,3,4,80,0,22,3,22,17,11,15
0,Travel_Rarely,HR,Medical,321,Male,Human Resources,Married,0,2,59,818,6,Associates Degree,1,2,52,3,1,3,2267,25657,8,17,3,4,80,0,7,2,2,2,2,2
0,Travel_Rarely,Sales,Medical,323,Female,Manager,Divorced,0,3,50,854,1,Master's Degree,1,4,68,3,5,4,19517,24118,3,11,3,3,80,1,32,2,7,0,0,6
1,Travel_Rarely,R&D,Medical,325,Male,Laboratory Technician,Married,1,2,33,813,14,Bachelor's Degree,1,3,58,3,1,4,2436,22149,5,13,3,3,80,1,8,1,5,4,0,4
0,Travel_Rarely,Sales,Marketing,327,Female,Manager,Married,1,3,43,1034,16,Bachelor's Degree,1,4,80,3,4,1,16064,7744,5,22,4,3,80,1,22,3,17,13,1,9
1,Travel_Rarely,R&D,Life Sciences,328,Female,Laboratory Technician,Married,0,3,33,465,2,Associates Degree,1,1,39,3,1,2,2707,21509,7,20,4,1,80,0,13,4,9,7,1,7
0,0n-Travel,Sales,Life Sciences,329,Male,Manager,Single,1,2,52,771,2,Master's Degree,1,1,79,2,5,2,19068,21030,1,18,3,4,80,0,33,4,33,7,15,12
0,Travel_Rarely,Sales,Life Sciences,330,Female,Sales Representative,Married,0,5,32,1401,4,Associates Degree,1,3,56,3,1,2,3931,20990,2,11,3,1,80,1,6,3,4,3,1,2
1,Travel_Rarely,R&D,Life Sciences,331,Male,Laboratory Technician,Single,1,2,32,515,1,Bachelor's Degree,1,4,62,2,1,2,3730,9571,0,14,3,4,80,0,4,1,3,2,1,2
0,Travel_Rarely,R&D,Medical,332,Female,Laboratory Technician,Divorced,0,1,39,1431,1,Master's Degree,1,3,96,3,1,3,2232,15417,7,14,3,3,80,3,7,3,3,2,1,2
0,0n-Travel,Sales,Marketing,333,Male,Sales Executive,Married,0,2,32,976,26,Master's Degree,1,3,100,3,2,1,4465,12069,0,18,3,1,80,0,4,3,3,2,2,2
0,Travel_Rarely,R&D,Life Sciences,334,Male,Research Scientist,Divorced,0,2,41,1411,19,Associates Degree,1,3,36,3,2,2,3072,19877,2,16,3,1,80,2,17,2,1,0,0,0
0,Travel_Rarely,R&D,Technical Degree,335,Male,Research Scientist,Divorced,0,3,40,1300,24,Associates Degree,1,4,62,3,2,4,3319,24447,1,17,3,1,80,2,9,3,9,8,4,7
0,Travel_Rarely,R&D,Other,336,Male,Manager,Married,0,2,45,252,1,Bachelor's Degree,1,3,70,4,5,4,19202,15970,0,11,3,3,80,1,25,3,24,0,1,7
0,Travel_Frequently,R&D,Medical,337,Male,Research Director,Divorced,0,3,31,1327,3,Master's Degree,1,2,73,3,3,3,13675,13523,9,12,3,1,80,1,9,3,2,2,2,2
0,Travel_Rarely,R&D,Life Sciences,338,Female,Research Scientist,Married,0,2,33,832,5,Master's Degree,1,3,63,2,1,2,2911,14776,1,13,3,3,80,1,2,2,2,2,0,2
0,Travel_Rarely,R&D,Life Sciences,339,Male,Manufacturing Director,Married,0,3,34,470,2,Master's Degree,1,4,84,2,2,2,5957,23687,6,13,3,2,80,1,13,3,11,9,5,9
0,Travel_Rarely,R&D,Medical,340,Female,Research Scientist,Married,0,2,37,1017,1,Associates Degree,1,3,83,2,1,3,3920,18697,2,14,3,1,80,1,17,2,3,1,0,2
0,Travel_Frequently,R&D,Life Sciences,341,Male,Manufacturing Director,Married,0,1,45,1199,7,Master's Degree,1,1,77,4,2,2,6434,5118,4,17,3,4,80,1,9,3,3,2,0,2
1,Travel_Frequently,R&D,Medical,342,Male,Manufacturing Director,Divorced,0,5,37,504,10,Bachelor's Degree,1,1,61,3,3,3,10048,22573,6,11,3,2,80,2,17,3,1,0,0,0
0,Travel_Frequently,R&D,Technical Degree,343,Female,Healthcare Representative,Single,0,1,39,505,2,Master's Degree,1,4,64,3,3,4,10938,6420,0,25,4,4,80,0,20,3,19,6,11,8
0,Travel_Rarely,R&D,Life Sciences,346,Male,Research Scientist,Single,0,1,29,665,15,Bachelor's Degree,1,3,60,3,1,2,2340,22673,1,19,3,1,80,0,6,3,6,5,1,5
0,Travel_Rarely,R&D,Life Sciences,347,Female,Research Scientist,Single,1,1,42,916,17,Associates Degree,1,4,82,4,2,2,6545,23016,3,13,3,3,80,0,10,3,3,2,0,2
0,Travel_Rarely,Sales,Marketing,349,Male,Sales Executive,Divorced,0,2,29,1247,20,Associates Degree,1,4,45,3,2,1,6931,10732,2,14,3,4,80,1,10,3,3,2,0,2
0,Travel_Rarely,R&D,Life Sciences,350,Female,Manufacturing Director,Married,0,3,25,685,1,Bachelor's Degree,1,1,62,3,2,2,4898,7505,0,12,3,4,80,2,5,3,4,2,1,2
0,Travel_Rarely,R&D,Medical,351,Female,Laboratory Technician,Divorced,1,4,42,269,2,Bachelor's Degree,1,4,56,2,1,3,2593,8007,0,11,3,3,80,1,10,3,9,6,7,8
0,Travel_Rarely,R&D,Medical,352,Male,Research Director,Divorced,0,5,40,1416,2,Associates Degree,1,1,49,3,5,3,19436,5949,0,19,3,4,80,1,22,3,21,7,3,9
0,Travel_Rarely,R&D,Life Sciences,353,Male,Research Scientist,Married,0,0,51,833,1,Bachelor's Degree,1,3,96,3,1,2,2723,23231,1,11,3,2,80,0,1,2,1,0,0,0
1,Travel_Frequently,R&D,Medical,355,Male,Laboratory Technician,Single,0,2,31,307,29,Associates Degree,1,3,71,2,1,3,3479,11652,0,11,3,2,80,0,6,4,5,4,1,4
0,Travel_Frequently,R&D,Life Sciences,359,Male,Laboratory Technician,Married,0,3,32,1311,7,Bachelor's Degree,1,2,100,4,1,2,2794,26062,1,20,4,3,80,0,5,1,5,1,0,3
0,0n-Travel,Sales,Life Sciences,361,Male,Sales Executive,Married,0,0,38,1327,2,Associates Degree,1,4,39,2,2,2,5249,19682,3,18,3,4,80,1,13,3,8,7,7,5
0,Travel_Rarely,R&D,Technical Degree,362,Male,Laboratory Technician,Single,0,5,32,128,2,High School,1,4,84,2,2,4,2176,19737,4,13,3,4,80,0,9,3,6,2,0,4
0,Travel_Rarely,Sales,Technical Degree,363,Female,Manager,Married,1,2,46,488,2,Bachelor's Degree,1,4,75,1,4,4,16872,14977,3,12,3,2,80,1,28,2,7,7,7,7
1,Travel_Rarely,R&D,Life Sciences,364,Male,Laboratory Technician,Single,0,5,28,529,2,Master's Degree,1,1,79,3,1,2,3485,14935,2,11,3,3,80,0,5,1,0,0,0,0
0,Travel_Rarely,Sales,Medical,366,Male,Sales Executive,Married,0,2,29,1210,2,Bachelor's Degree,1,1,78,2,2,3,6644,3687,2,19,3,2,80,2,10,3,0,0,0,0
0,Travel_Rarely,R&D,Medical,367,Male,Healthcare Representative,Married,0,2,31,1463,23,Bachelor's Degree,1,2,64,2,2,4,5582,14408,0,21,4,2,80,1,10,3,9,0,7,8
0,0n-Travel,R&D,Life Sciences,369,Male,Healthcare Representative,Divorced,0,2,25,675,5,Associates Degree,1,2,85,4,2,2,4000,18384,1,12,3,4,80,2,6,3,6,3,1,5
0,Travel_Rarely,R&D,Medical,372,Male,Healthcare Representative,Married,1,2,45,1385,20,Associates Degree,1,3,79,3,4,4,13496,7501,0,14,3,2,80,0,21,3,20,7,4,10
0,Travel_Rarely,R&D,Life Sciences,373,Male,Laboratory Technician,Married,0,4,36,1403,6,Bachelor's Degree,1,4,47,3,1,2,3210,20251,0,11,3,3,80,1,16,3,15,13,10,11
0,Travel_Rarely,R&D,Medical,374,Male,Manager,Single,1,2,55,452,1,Bachelor's Degree,1,4,81,3,5,3,19045,18938,0,14,3,3,80,0,37,3,36,10,4,13
1,0n-Travel,R&D,Life Sciences,376,Male,Manager,Married,1,2,47,666,29,Master's Degree,1,1,88,3,3,2,11849,10268,1,12,3,4,80,1,10,2,10,7,9,9
0,Travel_Rarely,R&D,Medical,377,Male,Research Scientist,Married,0,3,28,1158,9,Bachelor's Degree,1,4,94,3,1,4,2070,2613,1,23,4,4,80,1,5,2,5,2,0,4
0,Travel_Rarely,Sales,Medical,378,Male,Sales Executive,Married,0,5,37,228,6,Master's Degree,1,3,98,3,2,4,6502,22825,4,14,3,2,80,1,7,4,5,4,0,1
0,Travel_Rarely,R&D,Medical,379,Male,Research Scientist,Single,0,4,21,996,3,Associates Degree,1,4,100,2,1,3,3230,10531,1,17,3,1,80,0,3,4,3,2,1,0
0,0n-Travel,R&D,Medical,380,Female,Research Director,Divorced,1,2,37,728,1,Master's Degree,1,1,80,3,3,4,13603,11677,2,18,3,1,80,2,15,3,5,2,0,2
0,Travel_Rarely,R&D,Life Sciences,381,Female,Manager,Divorced,0,6,35,1315,22,Bachelor's Degree,1,2,71,4,3,2,11996,19100,7,18,3,2,80,1,10,2,7,7,6,2
0,Travel_Rarely,Sales,Medical,382,Female,Sales Executive,Divorced,1,3,38,322,7,Associates Degree,1,1,44,4,2,3,5605,19191,1,24,4,3,80,1,8,3,8,0,7,7
0,Travel_Frequently,R&D,Life Sciences,384,Female,Manufacturing Director,Divorced,0,6,26,1479,1,Bachelor's Degree,1,3,84,3,2,2,6397,26767,1,20,4,1,80,1,6,1,6,5,1,4
0,Travel_Rarely,R&D,Life Sciences,385,Male,Research Director,Divorced,0,4,50,797,4,High School,1,1,96,3,5,2,19144,15815,3,14,3,1,80,2,28,2,10,4,1,6
0,Travel_Rarely,R&D,Medical,386,Male,Research Director,Married,1,5,53,1070,3,Master's Degree,1,3,45,3,4,3,17584,21016,3,16,3,4,80,3,21,2,5,3,1,3
0,Travel_Rarely,Sales,Life Sciences,387,Male,Sales Executive,Married,0,3,42,635,1,High School,1,2,99,3,2,2,4907,24532,1,25,4,3,80,0,20,3,20,16,11,6
